work_id,name,artist_id,style,museum_id
3183,Belshazzar's Feast,920,Baroque,47.0
3185,Bust of a Man in a Gorget and a Feathered Beret,920,Baroque,43.0
3187,Christ and the Woman of Samaria,920,Baroque,35.0
3191,Christ with a Staff,920,Baroque,35.0
3193,Daniel and Cyrus Before the Idol Bel,920,Baroque,55.0
3195,David and Jonathan,920,Baroque,34.0
3197,Descent from the Cross,920,Baroque,46.0
3201,Flora,920,Baroque,35.0
125525,"A Pass Near Glencoe, Argyleshire",889,Naturalism,67.0
31710,Mr. and Mrs. John Naylor with a Keeper and a Dead Stag,889,Naturalism,67.0
25708,Circular Forms,711,Cubism,61.0
25712,Endless Rhythm,711,Cubism,62.0
179503,"Hommage a Bleriot, Esquisse",711,Cubism,61.0
179382,La Tour Eiffel,711,Cubism,30.0
25718,La Ville de Paris,711,Cubism,68.0
179519,Portrait de Madame Heim,711,Cubism,30.0
123192,Chinese Girl,593,Realism,55.0
123159,Dutch Girl in White,593,Realism,67.0
123170,Edna Smith in a Japanese Wrap,593,Realism,55.0
199252,Edna,593,Realism,60.0
123181,Girl From Segovia,593,Realism,67.0
199274,Pepita,593,Realism,60.0
123335,Po Tse (Water Eagle),593,Realism,60.0
123346,Portrait of Loretta Hines Howard,593,Realism,60.0
199263,Portrait of Mrs. William Preston Harrison,593,Realism,60.0
26013,Artillery,576,Fauvism,36.0
26023,Georges de Mire,576,Fauvism,35.0
26027,Landscape,576,Fauvism,67.0
26037,Man with a Red Kerchief,576,Fauvism,34.0
26053,The Bathers,576,Fauvism,46.0
189581,Pietro,783,Renaissance,50.0
189573,The Deposition,783,Renaissance,50.0
168064,The Descent from the Cross,783,Renaissance,50.0
158890,The Dream of Pope Sergius,783,Renaissance,55.0
189589,The Magdalene Reading,783,Renaissance,50.0
20804,A Limier Briquet Hound,635,Realism,35.0
20832,Ploughing in Nevers,635,Realism,49.0
20848,The Horse Fair,635,Realism,47.0
20856,The Wounded Eagle,635,Realism,60.0
20860,Wild Boars in the Snow,635,Realism,53.0
18761,Crucifixion (Corpus Hypercubicus),876,Surrealism,35.0
18763,Dream Caused by the Flight of a Bee Around a Pomegranate One Second Before Awakening,876,Surrealism,56.0
18769,Gradiva Finds the Anthropomorphic Ruins,876,Surrealism,56.0
18771,Illumined Pleasures,876,Surrealism,30.0
18801,The Metamorphosis of Narcissus,876,Surrealism,62.0
18803,The Persistence of Memory,876,Surrealism,30.0
18805,The Sacrament of the Last Supper,876,Surrealism,46.0
18809,The Temptation of Saint Anthony,876,Surrealism,62.0
21387,A Lady in Profile,619,Renaissance,47.0
21393,Giuliano de Medici,619,Renaissance,46.0
21399,Portrait of a Young Man,619,Renaissance,47.0
21407,The Birth of Venus,619,Renaissance,70.0
21413,The Virgin and Child,619,Renaissance,47.0
21417,The Virgin and Child with a Pomegranate,619,Renaissance,47.0
21419,The Virgin and Child with Five Angels,619,Renaissance,47.0
7839,An Allegory (Vision of a Knight),558,Renaissance,47.0
168056,Portrait of a Cardinal,558,Renaissance,50.0
7865,Portrait of a Young Man,558,Renaissance,47.0
7869,Portrait of Bindo Altoviti,558,Renaissance,46.0
7877,Portrait of Pope Julius II,558,Renaissance,47.0
7879,Saint Catherine of Alexandria,558,Renaissance,47.0
7881,Saint John the Baptist Preaching,558,Renaissance,47.0
168953,Sainte Jean Baptiste,558,Renaissance,47.0
7893,The Garvagh Madonna,558,Renaissance,47.0
7897,The Madonna of the Pinks,558,Renaissance,47.0
29300,A Dutch Ferry Boat Before a Breeze,606,Unknown,41.0
29302,A Dutch Man-Of-War and Various Vessels in a Breeze,606,Unknown,41.0
29304,A Ship Wrecked Off a Rocky Coast,606,Unknown,41.0
29306,A Squally Day in a Dutch Estuary,606,Unknown,41.0
29308,A View of an Estuary,606,Unknown,47.0
29310,Dutch Men-Of-War Off a Craggy Coast,606,Unknown,41.0
29312,Dutch Ships Revictualing Off a Rocky Coast,606,Unknown,41.0
29314,Fishing Boats in a Rough Sea,606,Unknown,41.0
29316,Shipping Off the English Coast,606,Unknown,41.0
29318,Ships Becalmed on a Rocky Coast,606,Unknown,41.0
206660,Sleeping Peasant near Fields,606,Unknown,53.0
29320,The Beach at Scheveningen,606,Unknown,41.0
200080,View of a Beach,606,Unknown,60.0
29560,Allegorical Portrait of Anna of Austria as Minerva,647,Baroque,34.0
199289,Boy with a Flute,647,Baroque,60.0
29562,Ceres and Harvesting Cupids,647,Baroque,47.0
29568,Louis XIII Between Two Female Figures,647,Baroque,40.0
29576,Saint Peter Visiting Saint Agatha in Prison,647,Baroque,40.0
29584,The Muses Urania and Calliope,647,Baroque,46.0
29588,Venus and Adonis,647,Baroque,55.0
29590,"Virginia da Vezzo, the Artist's Wife, as the Magdalen",647,Baroque,60.0
29592,Wealth,647,Baroque,40.0
200480,Andromeda Chained to the Rock,607,Baroque,60.0
29378,Cornelis Van Der Geest,607,Baroque,47.0
29382,Drunken Silenus Supported by Satyrs,607,Baroque,50.0
29384,Equestrian Portrait of Charles I,607,Baroque,46.0
29396,"James Stuart, Duke of Lennox and Richmond",607,Baroque,35.0
29398,"Katherine, Countess of Chesterfield and Lucy, Countess of Huntingdon",607,Baroque,50.0
29400,Lady Elizabeth Thimbelby and Her Sister,607,Baroque,50.0
29402,Lamentation Over Dead Christ,607,Baroque,46.0
29406,Mary Ruthven,607,Baroque,50.0
29414,Portrait of a Genoese Noblewoman with Her Son,607,Baroque,46.0
29418,Portrait of Agostino Pallavicini,607,Baroque,55.0
29488,Portrait of an Unknown Genoese Lady,607,Baroque,46.0
204849,Portrait of Charles I,607,Baroque,53.0
29422,Portraits of Two Young Englishmen,607,Baroque,47.0
29426,"Prince Rupert, Count Palatine",607,Baroque,47.0
29428,"Princess Mary, Daughter of Charles I",607,Baroque,50.0
29432,Saint Francis of Assisi in Ecstasy,607,Baroque,50.0
29434,Saint Jerome,607,Baroque,46.0
29446,Study Head of a Young Woman,607,Baroque,35.0
29448,Study Head of an Old Man with a White Beard,607,Baroque,35.0
29450,The Apostle Simon,607,Baroque,55.0
29454,The Cardinal Infante Fernando de Austria,607,Baroque,50.0
25529,"Admiral of the Fleet, First Earl Beatty",845,Unknown,41.0
25531,Admiral Sir John Fisher,845,Unknown,41.0
22351,A Distinguished Member of the Humane Society,611,Realism,62.0
22353,Deer and Deer Hounds in a Mountain Torrent,611,Realism,62.0
22354,Dignity and Impudence,611,Realism,62.0
22361,Morning (Two Dead Stags and a Fox),611,Realism,67.0
22365,Scene from a Midsummer Night's Dream,611,Realism,46.0
22367,The Bride of Lammermoor,611,Realism,67.0
28383,Alexander Maconochie of Meadowbank,542,Romanticism,35.0
28387,George Harley Drummond,542,Romanticism,35.0
28389,James Johnston of Straiton,542,Romanticism,35.0
28391,Janet Law,542,Romanticism,35.0
28393,John Gray of Newholm,542,Romanticism,35.0
28395,Lady Maitland (Catherine Connor),542,Romanticism,35.0
207164,Lieutenant General Duncan Campbell,542,Romanticism,53.0
28397,Mrs. Richard Alexander Oswald (Louisa Johnston),542,Romanticism,35.0
28399,Portrait of Alexander Shaw,542,Romanticism,67.0
28401,Portrait of Lady Belhaven,542,Romanticism,67.0
28403,Portrait of Lady Elibank,542,Romanticism,67.0
28407,The Archers,542,Romanticism,47.0
28409,The Drummond Children,542,Romanticism,35.0
28413,William Forsyth,542,Romanticism,35.0
28415,"William Robertson, Lord Robertson",542,Romanticism,35.0
28417,William Scott-Elliot of Arkleton,542,Romanticism,35.0
22772,"Admiral Francis Holbourne and His Son, Sir Francis, 4th Baronet",764,Rococo,41.0
22774,"Anne Dashwood, Later Countess of Galloway",764,Rococo,35.0
22777,Captain John Gell,764,Rococo,41.0
22784,Colonel Banastre Tarleton,764,Rococo,47.0
22785,"Colonel George K. H. Coussmaker, Grenadier Guards",764,Rococo,35.0
22787,Cupid Untying the Zone of Venus,764,Rococo,34.0
22797,"George Capel, Viscount Malden, and Lady Elizabeth Capel",764,Rococo,35.0
22798,"Georgiana Augusta Frederica Elliott, Later Lady Charles Bentinck",764,Rococo,35.0
22803,Lady Cockburn and Her Three Eldest Sons,764,Rococo,47.0
22804,Lady Elizabeth Delme and Her Children,764,Rococo,47.0
22807,"Lady Smith Charlotte Delaval and Her Children, George Henry, Louisa, and Charlotte",764,Rococo,35.0
22811,"Luke Gardiner, 1st Viscount Mountjoy",764,Rococo,62.0
22818,Mrs. George Baldwin (Jane Maltass),764,Rococo,35.0
22820,Mrs. Lewis Thomas Watson (Mary Elizabeth Milles),764,Rococo,35.0
20942,A Silent Greeting,551,Classicism,62.0
204154,Glaucus and Nydia,551,Classicism,53.0
158236,Spring,551,Unknown,55.0
21002,The Egyptian Widow,551,Classicism,43.0
21008,The Meeting of Antony and Cleopatra,551,Classicism,43.0
27068,Cornelis Van Tromp,804,Baroque,41.0
27070,"Edward Montagu, First Earl of Sandwich",804,Baroque,41.0
27072,Flagmen of Lowestoft Admiral Sir Thomas Allin,804,Baroque,41.0
27074,"Flagmen of Lowestoft Edward Montagu, First Earl of Sandwich",804,Baroque,41.0
27078,Flagmen of Lowestoft Vice-Admiral Sir Thomas Teddeman,804,Baroque,41.0
27080,Flagmen of Lowestoft Vice-Admiral Sir William Berkeley,804,Baroque,41.0
27084,"Portrait of Louise de Keroualle, Duchess of Portsmouth",804,Baroque,55.0
207636,Portrait of Mrs Leneve,804,Baroque,53.0
25756,Composition in Gray,568,Unknown,61.0
25762,Composition XX,568,Unknown,56.0
25772,Simultaneous Counter-Composition,568,Unknown,30.0
30268,Coastal Scene,866,Pointillism,47.0
26448,A Horse Frightened by Lightning,673,Romanticism,47.0
26458,Mounted Trumpeters of Napoleon's Imperial Guard,673,Romanticism,46.0
26460,Nude Warrior with a Spear,673,Romanticism,46.0
26462,Officer of the Hussars,673,Romanticism,40.0
26466,Study of a Model,673,Romanticism,55.0
26468,The Race of the Riderless Horses,673,Romanticism,55.0
26470,The Woman with Gambling Mania,673,Romanticism,40.0
26472,Three Lovers,673,Romanticism,55.0
18489,A View Near Tivoli (Morning),515,American Landscape,35.0
18491,A View of the Mountain Pass,515,American Landscape,35.0
18501,Il Penseroso,515,American Landscape,60.0
18505,L'Allegro,515,American Landscape,60.0
18507,"Landscape, the Seat of Mr. Featherstonhaugh in the Distance",515,American Landscape,67.0
18519,The Mountain Ford,515,American Landscape,35.0
18525,The Subsiding of the Waters of the Deluge,515,American Landscape,35.0
18527,The Titan's Goblet,515,American Landscape,35.0
18529,"The Voyage of Life, Manhood",515,American Landscape,46.0
202120,"The Voyage of Life, Old Age",515,American Landscape,46.0
18531,"The Voyage of Life, Youth",515,American Landscape,46.0
18533,"View From Mount Holyoke, Northampton, Massachusetts, After a Thunderstorm, The Oxbow",515,American Landscape,35.0
204743,View of Florence,515,American Landscape,53.0
204753,"View of Schroon Mountain, Essex County, New York, After a Storm",515,American Landscape,53.0
18535,"View on the Catskill, Early Autumn",515,American Landscape,35.0
18811,A May Morning in the Park,883,Realism,67.0
18813,Arcadia,883,Realism,35.0
18815,Baby at Play,883,Realism,46.0
18817,Between Rounds,883,Realism,67.0
18819,Courtship,883,Realism,46.0
18821,Cowboy Singing,883,Realism,67.0
18827,Home Ranch,883,Realism,67.0
18833,Max Schmitt in a Single Scull (The Champion Single Sculls),883,Realism,35.0
18835,Mending the Net,883,Realism,67.0
18837,Mrs. Mary Arthur,883,Realism,35.0
18841,Portrait of a Little Girl,883,Realism,67.0
18829,Portrait of Margaret in Skating Costume,883,Realism,67.0
18831,Portrait of Mary Adeline Williams,883,Realism,67.0
18865,Portrait of Mrs. Frank Hamilton Cushing,883,Realism,67.0
18867,Portrait of Mrs. James Mapes Dodge (Josephine Kern),883,Realism,67.0
18871,Portrait of Walt Whitman,883,Realism,67.0
19279,"A Boy with a Cat, Morning",505,Rococo,35.0
19281,A Woman in Blue,505,Rococo,34.0
19283,Artist's Daughters with a Cat,505,Rococo,47.0
19289,Charles Rousseau Burney,505,Rococo,35.0
19293,"Cornard Wood, Near Sudbury, Suffolk",505,Rococo,47.0
19295,Cottage Children (The Wood Gatherers),505,Rococo,35.0
19299,Dr. Ralph Schomberg,505,Rococo,47.0
19305,John Plampin,505,Rococo,47.0
19309,"Lady Blackstone, Sarah Clitherow",505,Rococo,46.0
19321,Lieutenant Colonel Paul Pechell,505,Rococo,35.0
19325,Mr. and Mrs. Andrews,505,Rococo,47.0
19329,Mrs. Grace Dalrymple Elliott,505,Rococo,35.0
19335,"Pastoral Landscape (Rocky Mountain Valley with a Shepherd, Sheep, and Goats)",505,Rococo,67.0
19337,"Portrait of Anne, Countess of Chesterfield",505,Rococo,55.0
206187,"Portrait of George Pitt, First Baron Rivers",505,Rococo,53.0
31978,Breaking Home Ties,579,American Art,67.0
28689,A Barque Running Before a Gale,640,Unknown,41.0
28693,A Ship of the Line 100 Years Ago,640,Unknown,41.0
28695,Becalmed in Chilean Waters,640,Unknown,41.0
28697,Crossing the Straits of Magellan,640,Unknown,41.0
28699,Off the Azores,640,Unknown,41.0
28701,Recogiendo Velas,640,Unknown,41.0
28703,"The Chilean Navy's Training Ship General Baquedano Off Las Evangelistas, Chile",640,Unknown,41.0
28705,The Emigrants,640,Unknown,41.0
27026,"Blockade of Toulon, 1810-1814: Pellew's Action, 5 November 1813",516,Unknown,41.0
27028,"HMS Mediator Engaging French and American Vessels, 11-12 December 1782",516,Unknown,41.0
27030,"The Battle of Navarino, 20 October 1827",516,Unknown,41.0
27032,"The Battle of the Saints, 12 April 1782",516,Unknown,41.0
27034,The Ship Castor and Other Vessels in a Choppy Sea,516,Unknown,41.0
27036,The Wreck of the East Indiaman Dutton at Plymouth Sound,516,Unknown,41.0
26787,A Frigate and Other Vessels in Barn Pool Off Plymouth,578,Unknown,41.0
26789,British and American Gunboats in Action on Lake Borgne,578,Unknown,41.0
207032,"Fort George Island, Florida",538,American Landscape,53.0
28707,Andrew Jackson,599,Unknown,46.0
28709,Ann Biddle Hopkinson (Mrs. Francis Hopkinson),599,Unknown,46.0
28711,Captain Charles Stewart,599,Unknown,46.0
28713,Charles Carnan Ridgely,599,Unknown,46.0
28715,Child Asleep (The Rosebud),599,Unknown,35.0
28719,Eliza Ridgely with a Harp,599,Unknown,46.0
28725,General George Washington,599,Unknown,46.0
28727,Jared Sparks,599,Unknown,46.0
28729,John Vaughan,599,Unknown,46.0
28731,Major John Biddle,599,Unknown,35.0
28735,Mary Anne Heide Norris,599,Unknown,67.0
28737,"Mary Harvey, Mrs. Paul Beck Jr.",599,Unknown,46.0
28739,Mother and Son,599,Unknown,35.0
28743,"Mrs. James Montgomery, Jr.",599,Unknown,35.0
28745,Mrs. John Biddle (Eliza Falconer Bradish),599,Unknown,35.0
28747,Mrs. Katherine Matthews,599,Unknown,35.0
28733,Mrs. William Griffin,599,Unknown,46.0
28749,Musidora,599,Unknown,35.0
28757,Portrait of Jean Terford David,599,Unknown,53.0
206494,Portrait of Mary Sicard David,599,Unknown,53.0
28761,"Portrait of Sarah Sully, Wife of the Artist",599,Unknown,67.0
28763,Portrait of the Artist,599,Unknown,35.0
31966,"A Bit of War History, The Contraband",671,American Art,35.0
31968,"A Bit of War History, The Recruit",671,American Art,35.0
31970,"A Bit of War History, The Veteran",671,American Art,35.0
31972,Reading the Scriptures,671,American Art,35.0
28985,A Boy With a Bird,627,Renaissance,47.0
28987,A Concert,627,Renaissance,47.0
167984,Carlos V en Mu¨hlberg,627,Renaissance,50.0
29009,Mythological Scene,627,Renaissance,47.0
169261,Pastoral Concert,627,Renaissance,47.0
29019,"Portrait of Alfonso d'Avalos, Marchese Del Vasto, in Armor with a Page",627,Renaissance,55.0
29021,Portrait of Doge Andrea Gritti,627,Renaissance,46.0
29033,The Aldobrandini Madonna,627,Renaissance,47.0
29039,The Holy Family with a Shepherd,627,Renaissance,47.0
29005,The Penitent Magdalene,627,Renaissance,55.0
29044,The Tribute Money,627,Renaissance,47.0
29046,The Vendramin Family,627,Renaissance,47.0
169272,Venus and Adonis,627,Renaissance,47.0
136046,Interior with an Easel,546,Symbolism,55.0
382,A Group of Cottages,677,Post-Impressionism,34.0
205137,A Peasant Woman Digging in Front of Her Cottage,677,Post-Impressionism,68.0
387,Agostina Sagatori Sitting in the Cafe´ du Tamborin,677,Post-Impressionism,43.0
179,Blossoming Almond Tree,677,Post-Impressionism,57.0
403,Bouquet of Flowers in a Vase,677,Post-Impressionism,35.0
407,Bulb Fields,677,Post-Impressionism,46.0
180,Cafe´ Terrace at Night,677,Post-Impressionism,43.0
413,"Cottages and Cypresses, Reminiscence of the North",677,Post-Impressionism,43.0
415,Cypresses,677,Post-Impressionism,35.0
417,Daubigny Garden,677,Post-Impressionism,43.0
418,Daubigny's Garden,677,Post-Impressionism,57.0
2976,Arch and Point,656,Unknown,61.0
2978,Around the Circle,656,Unknown,61.0
2980,Black Lines I,656,Unknown,61.0
2982,Black Spot I,656,Unknown,34.0
2984,Bright Picture,656,Unknown,61.0
2988,Composition II,656,Unknown,61.0
2998,Composition VI,656,Unknown,34.0
3002,Composition VIII (No. 8),656,Unknown,61.0
3004,Cossacks,656,Unknown,62.0
3008,Decisive Pink,656,Unknown,61.0
3026,Improvisation 11,656,Unknown,34.0
160717,"Jan Baptist Kobell II, Painter",705,Unknown,43.0
160905,Piano Practice Interrupted,705,Unknown,43.0
160725,"Self-Portrait, Pointing at a Portrait of the Artist's Colleague Dirk Jacobsz Ploegsma",705,Unknown,43.0
160915,The Love Letter,705,Unknown,43.0
26561,Banquet Piece with Mince Pie,806,Baroque,46.0
26563,Breakfast Piece,806,Baroque,50.0
26571,Pewter and Silver Vessels and a Crab,806,Baroque,47.0
164628,Still Life with a Broken Glass,806,Baroque,43.0
164641,Still Life with a Gilded Beer Tankard,806,Baroque,43.0
26577,Still Life with a Gilt Cup,806,Baroque,43.0
26579,Still Life with a Lobster,806,Baroque,47.0
26581,Still Life with a Nautilus Cup,806,Baroque,47.0
164824,Still Life with Roemer and Silver Tazza,806,Baroque,43.0
26585,"Still Life with Tobacco, Wine and a Pocket Watch",806,Baroque,60.0
190704,Soldiers Fighting Over Booty in a Barn,564,Baroque,43.0
190697,Two Men Playing Tric Trac with a Woman Scoring,564,Baroque,43.0
156502,Cow Beside a Ditch,819,Naturalism,43.0
156510,Eenden,819,Naturalism,43.0
167375,A Calm at Sea,729,Unknown,43.0
167710,A Dutch Vessel in a Strong Breeze,729,Unknown,43.0
167719,A Dutch Yacht Saluting,729,Unknown,43.0
167478,A Harbor,729,Unknown,43.0
167489,"A Ship on the High Seas Caught by a Squall, The Gust",729,Unknown,43.0
199319,A Yacht and Other Vessels in a Calm,729,Unknown,60.0
167415,Captured English Ships After the Four Days’ Battle,729,Unknown,43.0
167728,Dutch Ships and Small Vessels Offshore in a Breeze,729,Unknown,43.0
167424,Dutch Ships in a Calm Sea,729,Unknown,43.0
167511,Encounter During the Battle of Kijkduin,729,Unknown,43.0
206594,English Warship Firing a Salute,729,Unknown,53.0
167388,"Fishing Boats on Shore (The Shore, Unloading a Fishing Smack)",729,Unknown,43.0
167460,Naval Battle Between Michiel Adriaensz de Ruyter and the Duke of York on the Royal Prince,729,Unknown,43.0
167397,Ships at Anchor on the Coast,729,Unknown,43.0
167469,Ships Before the Coast,729,Unknown,43.0
4737,A Calling (Une Vocation),899,Classicism,53.0
4779,Birth of Venus (Naissance de Venus),899,Classicism,49.0
4783,Breton Brother and Sister,899,Classicism,35.0
5046,A Girl Defending Herself Against Eros,899,Classicism,55.0
23313,American Ship and Fishing Port,622,Unknown,35.0
23315,"An Arctic Summer, Boring Through the Pack in Melville Bay",622,Unknown,35.0
23317,An Incident of Whaling,622,Unknown,35.0
23331,Looking Out of Battle Harbor,622,Unknown,35.0
23335,"Off Greenland, Whaler Seeking Open Water",622,Unknown,35.0
23337,Ship Trapped in Pack Ice,622,Unknown,41.0
23339,Shipping Vessel with Ice Floes and Figures,622,Unknown,41.0
23341,Shipwreck Off Nantucket (Wreck Off Nantucket After a Storm),622,Unknown,35.0
23343,Sunset Glow on Sea and Land,622,Unknown,41.0
23347,The Coast of Labrador,622,Unknown,41.0
23349,"The Fisherman's House, Arctic Harbor",622,Unknown,35.0
23351,The Ice Blockade on the Labrador Coast,622,Unknown,41.0
195178,Armenian Girl,816,Realism,51.0
195056,"Bathers, Annisquam",816,Realism,51.0
195066,Beach at Dieppe,816,Realism,51.0
195077,"Beach with Figures, Bellport",816,Realism,51.0
195088,Decoration,816,Realism,51.0
195279,Flowers,816,Realism,51.0
195268,Girl in Green Turban,816,Realism,51.0
195187,Girl in Red Dress Pinning on Hat,816,Realism,51.0
195338,Girl with Flowered Hat,816,Realism,51.0
195195,Girl with Fox Furs,816,Realism,51.0
195099,Green Bowl of Flowers,816,Realism,51.0
195203,"Head of Girl, Feather in Turban",816,Realism,51.0
195309,Landscape Factories,816,Realism,51.0
195347,Pony Ballet,816,Realism,51.0
195110,Race Track,816,Realism,51.0
195288,Red Basket of Zinnias,816,Realism,51.0
26699,"A Cascade in the Tuaruru Valley, Tahiti",822,Unknown,41.0
26701,A View of the Island of New Caledonia in the South,822,Unknown,41.0
26703,HMS Resolution and Adventure with Fishing Craft in Matavi Bay,822,Unknown,41.0
26705,"Landing at Mallicolo, 1774",822,Unknown,41.0
26707,Monuments on Easter Island,822,Unknown,41.0
26709,"Oaitepeha Bay, Tahiti",822,Unknown,41.0
26711,"Table Bay, November 1772",822,Unknown,41.0
26713,Tahiti: Bearing South East 1773,822,Unknown,41.0
26715,"View of Part of Owharre Harbour, Island of Huahine",822,Unknown,41.0
26717,View of Part of the Island of Ulietea,822,Unknown,41.0
26719,"View of the Province of Oparee, Island of Otaheite",822,Unknown,41.0
18358,At the Seaside,589,Impressionism,35.0
18378,Edward Guthrie Kennedy,589,Impressionism,35.0
18382,For the Little One,589,Impressionism,35.0
200912,"Just Onions, Still Life",589,Impressionism,60.0
200922,"Alas, Poor Yorick",637,Realism,60.0
171578,Fruit and Asparagus,637,Realism,47.0
206850,Memento Mori To This Favour,637,Realism,53.0
26791,New York Daily News,637,Realism,35.0
171589,Still Life,637,Realism,60.0
26795,"Still Life, Violin and Music",637,Realism,35.0
26797,Still Life with a Writing Table,637,Realism,67.0
171548,Still Life with Fruit and Vase,637,Realism,35.0
171558,"Still Life with Munich Newspaper, Fruit and Decanter",637,Realism,67.0
171568,"Still Life with New York Herald, Beer Stein and Pipe",637,Realism,68.0
26801,The Banker's Table,637,Realism,35.0
30136,Berg's Ship Yard,591,Avant-Garde,35.0
30138,Fighting a Fire,591,Avant-Garde,35.0
30140,Infant Funeral Procession,591,Avant-Garde,35.0
30142,Old Ferry Stairs,591,Avant-Garde,35.0
30144,The Lamp Lighter,591,Avant-Garde,35.0
25471,A Lady and Her Children Relieving a Cottager,700,Neo-Classicism,67.0
188680,Birth of the Heir,700,Neo-Classicism,67.0
188687,Christening of the Heir,700,Neo-Classicism,67.0
188694,"The Benevolent Heir, Tenant Restored to His Family",700,Neo-Classicism,67.0
188701,"The Severe Steward, Unfortunate Tenant",700,Neo-Classicism,67.0
184965,Boys Caught Napping in a Field,802,American Art,46.0
27337,Cider Making,802,American Art,35.0
27341,Long Island Farmhouses,802,American Art,35.0
27343,Mrs. Gideon Tucker,802,American Art,35.0
206930,The Power of Music,802,American Art,53.0
27345,The Raffle (Raffling for the Goose),802,American Art,35.0
207408,Capri,716,American Landscape,53.0
26521,"Girgenti, The Temple of Juno Lacinia at Agrigentum",716,Unknown,35.0
26523,"Santa Maria Della Salute, Sunset",716,Unknown,35.0
26525,"Sette Sale, Villa Brancaccio, Rome",716,Unknown,35.0
26527,Vahrn in Tyrol Near Brixen,716,Unknown,35.0
28461,A Rocky Coast,790,American Landscape,35.0
28463,"Franconia Notch, New Hampshire",790,American Landscape,35.0
28465,"From Paradise to Purgatory, Newport",790,American Landscape,35.0
28467,Indian Summer,790,American Landscape,35.0
28469,Lake Squam and the Sandwich Mountains,790,American Landscape,35.0
28471,Lake Squam from Red Hill,790,American Landscape,35.0
28473,Purgatory Cliff,790,American Landscape,35.0
28475,"Sundown at Centre Harbor, New Hampshire",790,American Landscape,35.0
7977,A Basket of Clams,794,American Art,35.0
7983,A Huntsman and Dogs,794,American Art,67.0
7987,A Summer Night,794,American Art,49.0
7989,"A Temperance Meeting, Noon Time",794,American Art,67.0
7995,Apple Picking,794,American Art,68.0
7999,Autumn,794,American Art,46.0
8001,Beach Scene,794,American Art,56.0
8003,Berry Pickers,794,American Art,46.0
8005,Blackboard,794,American Art,46.0
8009,Boys in a Dory,794,American Art,35.0
8011,Boys in a Pasture,794,American Art,30.0
8013,Boys Wading,794,American Art,46.0
8015,Breezing Up A Fair Wind,794,American Art,46.0
8019,Cannon Rock,794,American Art,35.0
8021,Children on the Beach,794,American Art,56.0
8027,Croquet Scene,794,American Art,68.0
8031,Dad's Coming!,794,American Art,46.0
8033,Danger,794,American Art,46.0
8035,Daughter of the Coast Guard,794,American Art,56.0
29058,From Green to White,620,Surrealism,35.0
29060,"My Life, White and Black",620,Surrealism,35.0
29064,The Satin Tuning Fork,620,Surrealism,35.0
29066,Title Unknown,620,Surrealism,35.0
5173,"Merced River, Yosemite Valley",712,American Landscape,35.0
5181,Mount Corcoran,712,American Landscape,35.0
204220,"Mount Starr King, Yosemite",712,American Landscape,53.0
5185,Mountain Scene,712,American Landscape,35.0
5187,"Nevada Falls, Yosemite",712,American Landscape,35.0
5227,Sundown at Yosemite,712,American Landscape,56.0
5231,Sunrise on the Matterhorn,712,American Landscape,35.0
5237,The Falls of St. Anthony,712,American Landscape,56.0
5239,"The Grizzly Giant Sequoia, Mariposa Grove, California",712,American Landscape,60.0
5249,"The Rocky Mountains, Lander's Peak",712,American Landscape,35.0
128450,Port of Marseilles,559,Post-Impressionism,71.0
129381,The Blonde Woman,559,Post-Impressionism,30.0
195460,Still Life with Jardinie`re,534,Avant-Garde,51.0
195432,Tulips in a Green Vase,534,Avant-Garde,51.0
6711,"Saint-Mammès, Loing Canal",573,Impressionism,53.0
6733,Machine Path,573,Impressionism,49.0
6793,Meadow,573,Impressionism,46.0
208541,"Mooring Lines, the Effect of Snow at Saint-Cloud",573,Impressionism,67.0
6889,Neighbors Village,573,Impressionism,49.0
6813,"Rest Along the Stream, Edge of the Wood",573,Impressionism,49.0
6821,Sahurs Meadows in Morning Sun,573,Impressionism,35.0
198332,Saint Mamme`s–Loing Canal,573,Impressionism,51.0
198321,Se`vres Bridge,573,Impressionism,51.0
6831,Small Meadows in Spring,573,Impressionism,62.0
6835,Snow at Louveciennes,573,Impressionism,49.0
6837,Snow Effect at Louveciennes,573,Impressionism,49.0
6841,Snow Weather in Veneux-Nadon,573,Impressionism,49.0
6819,Street Eugene Moussoir at Moret Winter,573,Impressionism,35.0
208504,Street in Moret,573,Impressionism,68.0
6843,The Banks of the Oise,573,Impressionism,46.0
6845,The Banks of the River at Saint-Mammès,573,Impressionism,34.0
6847,"The Bark During the Flood, Port Marly",573,Impressionism,49.0
208564,The Bridge at Saint-Mamme`s,573,Impressionism,67.0
6849,The Bridge at Villeneuve-la-Garenne,573,Impressionism,35.0
6851,The Canal at Saint-Mammès,573,Impressionism,67.0
6789,The Flood at Port-Marly,573,Impressionism,49.0
6863,The Loing's Canal,573,Impressionism,49.0
208496,The Loire,573,Impressionism,68.0
6783,The Moret Bridge,573,Impressionism,49.0
6781,The Moret Bridge,573,Impressionism,49.0
6787,The Regattas at Molesey,573,Impressionism,49.0
6871,The Road from Versailles to Louveciennes,573,Impressionism,35.0
6873,The Road from Versailles to Saint-Germain,573,Impressionism,55.0
208586,The Seine at Billancourt,573,Impressionism,67.0
208515,"The Seine at Port-Marly, Piles of Sand",573,Impressionism,68.0
6785,"The Tugboat Sur Le Long, Saint-Mammès",573,Impressionism,49.0
